State,College,Major,Students
arkansas,ouachita-baptist-university,Anthropology,15
arkansas,ouachita-baptist-university,Religion,14
arkansas,harding-university,Nursing,51
arkansas,harding-university,Education,50
arkansas,harding-university,Physical Therapy,44
arkansas,harding-university,Accounting,40
arkansas,harding-university,Business,38
arkansas,harding-university,Humanities,36
arkansas,harding-university,Health Science,35
arkansas,harding-university,Communication,35
arkansas,harding-university,Psychology,30
arkansas,harding-university,Computer Science,29
arkansas,john-brown-university,Business,90
arkansas,john-brown-university,Psychology,34
arkansas,john-brown-university,Social Work,29
arkansas,john-brown-university,Engineering,27
arkansas,john-brown-university,Nursing,21
arkansas,john-brown-university,Humanities,20
arkansas,john-brown-university,Science,18
arkansas,john-brown-university,Education,18
arkansas,john-brown-university,Arts,15
arkansas,john-brown-university,Accounting,14
arkansas,lyon-college,Psychology,30
arkansas,lyon-college,Business,20
arkansas,lyon-college,Science,19
arkansas,lyon-college,Economics,15
arkansas,lyon-college,Math,14
arkansas,lyon-college,Law,12
arkansas,lyon-college,Finance,11
arkansas,lyon-college,Language and Writing,9
arkansas,lyon-college,Arts,8
arkansas,lyon-college,Anthropology,4
arkansas,university-of-arkansas-community-college---morrilton,Humanities,604
arkansas,university-of-arkansas-community-college---morrilton,Communication,52
arkansas,university-of-arkansas-community-college---morrilton,Nursing,52
arkansas,university-of-arkansas-community-college---morrilton,Business,45
arkansas,university-of-arkansas-community-college---morrilton,Trade Engineering,43
arkansas,university-of-arkansas-community-college---morrilton,Nursing,42
arkansas,university-of-arkansas-community-college---morrilton,Trade Engineering,31
arkansas,university-of-arkansas-community-college---morrilton,Trade Engineering,30
arkansas,university-of-arkansas-community-college---morrilton,Trade Engineering,30
arkansas,university-of-arkansas-community-college---morrilton,Trade Other,26
arkansas,arkansas-state-university,Humanities,542
arkansas,arkansas-state-university,Nursing,314
arkansas,arkansas-state-university,Business,109
arkansas,arkansas-state-university,Education,94
arkansas,arkansas-state-university,Science,80
arkansas,arkansas-state-university,Psychology,67
arkansas,arkansas-state-university,Agriculture and Environment,62
arkansas,arkansas-state-university,Physical Therapy,60
arkansas,arkansas-state-university,Crime and Military,59
arkansas,arkansas-state-university,Finance,59
california,stanford-university,Computer Science,330
california,stanford-university,Engineering,216
california,stanford-university,Science,197
california,stanford-university,Economics,86
california,stanford-university,Psychology,80
california,stanford-university,Engineering,79
california,stanford-university,Humanities,70
california,stanford-university,Engineering,63
california,stanford-university,Law,57
california,stanford-university,International Relations,54
california,university-of-southern-california,Business,1022
california,university-of-southern-california,Science,282
california,university-of-southern-california,Communication,270
california,university-of-southern-california,Computer Science,228
california,university-of-southern-california,International Relations,223
california,university-of-southern-california,Economics,198
california,university-of-southern-california,Accounting,187
california,university-of-southern-california,Psychology,157
california,university-of-southern-california,Law,141
california,university-of-southern-california,Business,137
california,pomona-college,Economics,49
california,pomona-college,Math,42
california,pomona-college,Computer Science,36
california,pomona-college,Health Science,32
california,pomona-college,Law,23
california,pomona-college,Law,20
california,pomona-college,Science,19
california,pomona-college,Language and Writing,19
california,pomona-college,Communication,16
california,pomona-college,International Relations,16
california,california-institute-of-technology,Computer Science,64
california,california-institute-of-technology,Engineering,30
california,california-institute-of-technology,Engineering,24
california,california-institute-of-technology,Science,23
california,california-institute-of-technology,Engineering,13
california,california-institute-of-technology,Science,13
california,california-institute-of-technology,Math,13
california,california-institute-of-technology,Math,12
california,california-institute-of-technology,Engineering,11
california,california-institute-of-technology,Science,10
california,university-of-california---los-angeles,Economics,683
california,university-of-california---los-angeles,Anthropology,658
california,university-of-california---los-angeles,Law,647
california,university-of-california---los-angeles,Psychology,635
california,university-of-california---los-angeles,Science,584
california,university-of-california---los-angeles,Psychology,366
california,university-of-california---los-angeles,History and World Studies,332
california,university-of-california---los-angeles,Math,328
california,university-of-california---los-angeles,Language and Writing,280
california,university-of-california---los-angeles,Anthropology,244
california,claremont-mckenna-college,Economics,109
california,claremont-mckenna-college,Law,41
california,claremont-mckenna-college,Psychology,36
california,claremont-mckenna-college,Humanities,32
california,claremont-mckenna-college,International Relations,31
california,claremont-mckenna-college,Accounting,25
california,claremont-mckenna-college,Math,23
california,claremont-mckenna-college,Science,19
california,claremont-mckenna-college,History and World Studies,17
california,claremont-mckenna-college,Computer Science,15
california,harvey-mudd-college,Engineering,83
california,harvey-mudd-college,Math,44
california,harvey-mudd-college,Computer Science,42
california,harvey-mudd-college,Science,15
california,harvey-mudd-college,Science,9
california,harvey-mudd-college,Math,8
california,harvey-mudd-college,Science,4
california,harvey-mudd-college,Humanities,3
california,harvey-mudd-college,Science,2
california,harvey-mudd-college,Science,1
california,university-of-california---berkeley,Economics,719
california,university-of-california---berkeley,Computer Science,701
california,university-of-california---berkeley,Science,687
california,university-of-california---berkeley,Law,478
california,university-of-california---berkeley,Engineering,442
california,university-of-california---berkeley,Agriculture and Environment,401
california,university-of-california---berkeley,Business,344
california,university-of-california---berkeley,Psychology,342
california,university-of-california---berkeley,Anthropology,313
california,university-of-california---berkeley,Math,311
california,university-of-california---santa-barbara,Anthropology,627
california,university-of-california---santa-barbara,Economics,582
california,university-of-california---santa-barbara,Psychology,523
california,university-of-california---santa-barbara,Communication,445
california,university-of-california---santa-barbara,Science,352
california,university-of-california---santa-barbara,International Relations,333
california,university-of-california---santa-barbara,Agriculture and Environment,329
california,university-of-california---santa-barbara,Law,273
california,university-of-california---santa-barbara,Psychology,173
california,university-of-california---santa-barbara,Math,158
california,university-of-california---irvine,Science,747
california,university-of-california---irvine,Economics,666
california,university-of-california---irvine,Psychology,664
california,university-of-california---irvine,Computer Science,568
california,university-of-california---irvine,Health Science,486
california,university-of-california---irvine,Crime and Military,380
california,university-of-california---irvine,Education,379
california,university-of-california---irvine,Economics,367
california,university-of-california---irvine,Law,304
california,university-of-california---irvine,Psychology,270
california,university-of-california---davis,Psychology,808
california,university-of-california---davis,Economics,545
california,university-of-california---davis,Health Science,374
california,university-of-california---davis,Management,354
california,university-of-california---davis,Communication,315
california,university-of-california---davis,Computer Science,301
california,university-of-california---davis,Psychology,298
california,university-of-california---davis,Agriculture and Environment,283
california,university-of-california---davis,Anthropology,276
california,university-of-california---davis,Science,271
california,santa-clara-university,Finance,141
california,santa-clara-university,Communication,130
california,santa-clara-university,Economics,123
california,santa-clara-university,Marketing,92
california,santa-clara-university,Psychology,90
california,santa-clara-university,Law,80
california,santa-clara-university,Engineering,74
california,santa-clara-university,Math,73
california,santa-clara-university,Accounting,71
california,santa-clara-university,Science,60
california,university-of-california---san-diego,Math,564
california,university-of-california---san-diego,International Relations,500
california,university-of-california---san-diego,Science,490
california,university-of-california---san-diego,Psychology,479
california,university-of-california---san-diego,Economics,451
california,university-of-california---san-diego,Computer Science,412
california,university-of-california---san-diego,Health Science,376
california,university-of-california---san-diego,Law,313
california,university-of-california---san-diego,Communication,305
california,university-of-california---san-diego,Science,276
california,occidental-college,Economics,82
california,occidental-college,Science,44
california,occidental-college,International Relations,43
california,occidental-college,Psychology,31
california,occidental-college,Anthropology,30
california,occidental-college,Computer Science,20
california,occidental-college,Law,20
california,occidental-college,Agriculture and Environment,19
california,occidental-college,Science,17
california,occidental-college,Psychology,17
california,scripps-college,Science,36
california,scripps-college,Psychology,25
california,scripps-college,Law,21
california,scripps-college,Communication,18
california,scripps-college,Economics,18
california,scripps-college,Agriculture and Environment,17
california,scripps-college,Language and Writing,15
california,scripps-college,Health Science,15
california,scripps-college,Computer Science,12
california,scripps-college,Humanities,10
california,pepperdine-university,Business,255
california,pepperdine-university,Communication,79
california,pepperdine-university,Psychology,65
california,pepperdine-university,Economics,43
california,pepperdine-university,Physical Therapy,39
california,pepperdine-university,International Relations,38
california,pepperdine-university,Law,37
california,pepperdine-university,Marketing,34
california,pepperdine-university,Science,30
california,pepperdine-university,Communication,25
california,pitzer-college,Agriculture and Environment,31
california,pitzer-college,Economics,24
california,pitzer-college,Anthropology,24
california,pitzer-college,Psychology,24
california,pitzer-college,Science,17
california,pitzer-college,Communication,16
california,pitzer-college,Math,16
california,pitzer-college,Law,16
california,pitzer-college,Language and Writing,11
california,pitzer-college,International Relations,10
california,loyola-marymount-university,Communication,158
california,loyola-marymount-university,Psychology,135
california,loyola-marymount-university,Marketing,132
california,loyola-marymount-university,Finance,108
california,loyola-marymount-university,Economics,88
california,loyola-marymount-university,Law,87
california,loyola-marymount-university,Arts,71
california,loyola-marymount-university,Language and Writing,69
california,loyola-marymount-university,Business,66
california,loyola-marymount-university,Accounting,63
california,university-of-san-diego,Finance,215
california,university-of-san-diego,Marketing,121
california,university-of-san-diego,Communication,105
california,university-of-san-diego,Accounting,99
california,university-of-san-diego,Business,99
california,university-of-san-diego,Health Science,83
california,university-of-san-diego,Engineering,76
california,university-of-san-diego,Psychology,73
california,university-of-san-diego,Law,59
california,university-of-san-diego,Business,54
california,chapman-university,Business,376
california,chapman-university,Arts,174
california,chapman-university,Psychology,99
california,chapman-university,Communication,82
california,chapman-university,Law,76
california,chapman-university,Management,75
california,chapman-university,Communication,69
california,chapman-university,Communication,68
california,chapman-university,Education,60
california,chapman-university,Language and Writing,54
california,california-state-university---long-beach,Business,1447
california,california-state-university---long-beach,Psychology,536
california,california-state-university---long-beach,Culinary,515
california,california-state-university---long-beach,Communication,404
california,california-state-university---long-beach,Anthropology,310
california,california-state-university---long-beach,Education,302
california,california-state-university---long-beach,Health Science,266
california,california-state-university---long-beach,Language and Writing,250
california,california-state-university---long-beach,Humanities,234
california,california-state-university---long-beach,Law,224
california,point-loma-nazarene-university,Nursing,139
california,point-loma-nazarene-university,Trade Other,79
california,point-loma-nazarene-university,Psychology,56
california,point-loma-nazarene-university,Health Science,48
california,point-loma-nazarene-university,Management,42
california,point-loma-nazarene-university,Anthropology,39
california,point-loma-nazarene-university,Science,35
california,point-loma-nazarene-university,Business,33
california,point-loma-nazarene-university,Education,33
california,point-loma-nazarene-university,Communication,21
california,san-diego-state-university,Business,1623
california,san-diego-state-university,Psychology,541
california,san-diego-state-university,Humanities,493
california,san-diego-state-university,Crime and Military,386
california,san-diego-state-university,Education,374
california,san-diego-state-university,Communication,283
california,san-diego-state-university,Science,277
california,san-diego-state-university,Engineering,268
california,san-diego-state-university,Economics,205
california,san-diego-state-university,Arts,193
california,university-of-san-francisco,Nursing,233
california,university-of-san-francisco,Business,169
california,university-of-san-francisco,Finance,141
california,university-of-san-francisco,Psychology,112
california,university-of-san-francisco,Communication,104
california,university-of-san-francisco,Marketing,93
california,university-of-san-francisco,Accounting,67
california,university-of-san-francisco,Science,54
california,university-of-san-francisco,Computer Science,52
california,university-of-san-francisco,Business,46
california,biola-university,Business,113
california,biola-university,Psychology,79
california,biola-university,Arts,62
california,biola-university,Education,46
california,biola-university,Communication,42
california,biola-university,Nursing,39
california,biola-university,Anthropology,37
california,biola-university,Health Science,36
california,biola-university,Accounting,33
california,biola-university,Humanities,33
california,university-of-california---riverside,Business,621
california,university-of-california---riverside,Psychology,453
california,university-of-california---riverside,Science,414
california,university-of-california---riverside,Anthropology,279
california,university-of-california---riverside,Economics,227
california,university-of-california---riverside,Law,216
california,university-of-california---riverside,Math,143
california,university-of-california---riverside,Computer Science,135
california,university-of-california---riverside,Language and Writing,135
california,university-of-california---riverside,Anthropology,121
california,university-of-the-pacific,Business,146
california,university-of-the-pacific,Science,104
california,university-of-the-pacific,Humanities,66
california,university-of-the-pacific,Psychology,37
california,university-of-the-pacific,Education,36
california,university-of-the-pacific,Computer Science,34
california,university-of-the-pacific,Medical Applied,27
california,university-of-the-pacific,Engineering,27
california,university-of-the-pacific,Communication,25
california,university-of-the-pacific,Science,23
california,william-jessup-university,Business,66
california,william-jessup-university,Psychology,65
california,william-jessup-university,Education,34
california,william-jessup-university,Physical Therapy,19
california,william-jessup-university,Religion,17
california,william-jessup-university,Language and Writing,12
california,william-jessup-university,Anthropology,10
california,william-jessup-university,Arts,8
california,william-jessup-university,Religion,8
california,william-jessup-university,Religion,8
california,university-of-la-verne,Business,465
california,university-of-la-verne,Humanities,147
california,university-of-la-verne,Psychology,113
california,university-of-la-verne,Education,74
california,university-of-la-verne,Crime and Military,54
california,university-of-la-verne,Trade Other,53
california,university-of-la-verne,Science,43
california,university-of-la-verne,Communication,39
california,university-of-la-verne,Accounting,37
california,university-of-la-verne,Communication,35
california,westmont-college,Physical Therapy,46
california,westmont-college,Economics,46
california,westmont-college,Science,34
california,westmont-college,Psychology,25
california,westmont-college,Communication,24
california,westmont-college,Language and Writing,20
california,westmont-college,Science,15
california,westmont-college,Communication,13
california,westmont-college,Humanities,13
california,westmont-college,Anthropology,12
california,california-baptist-university,Business,181
california,california-baptist-university,Nursing,157
california,california-baptist-university,Psychology,156
california,california-baptist-university,Physical Therapy,109
california,california-baptist-university,Humanities,91
california,california-baptist-university,Crime and Military,63
california,california-baptist-university,Education,56
california,california-baptist-university,Accounting,49
california,california-baptist-university,Anthropology,47
california,california-baptist-university,Arts,45
california,california-state-university---fullerton,Business,2462
california,california-state-university---fullerton,Communication,868
california,california-state-university---fullerton,Psychology,728
california,california-state-university---fullerton,Education,531
california,california-state-university---fullerton,Health Science,501
california,california-state-university---fullerton,Education,478
california,california-state-university---fullerton,Anthropology,390
california,california-state-university---fullerton,Crime and Military,366
california,california-state-university---fullerton,Nursing,285
california,california-state-university---fullerton,Social Work,282
california,azusa-pacific-university,Nursing,495
california,azusa-pacific-university,Psychology,191
california,azusa-pacific-university,Business,136
california,azusa-pacific-university,Humanities,93
california,azusa-pacific-university,Communication,69
california,azusa-pacific-university,Arts,61
california,azusa-pacific-university,Education,60
california,azusa-pacific-university,Marketing,40
california,azusa-pacific-university,Social Work,39
california,azusa-pacific-university,Science,38
california,university-of-california---santa-cruz,Computer Science,559
california,university-of-california---santa-cruz,Psychology,443
california,university-of-california---santa-cruz,Economics,339
california,university-of-california---santa-cruz,Science,244
california,university-of-california---santa-cruz,Anthropology,237
california,university-of-california---santa-cruz,Agriculture and Environment,222
california,university-of-california---santa-cruz,Law,166
california,university-of-california---santa-cruz,Economics,148
california,university-of-california---santa-cruz,Language and Writing,145
california,university-of-california---santa-cruz,Arts,140
california,lake-tahoe-community-college,Agriculture and Environment,33
california,lake-tahoe-community-college,Anthropology,26
california,lake-tahoe-community-college,Business,23
california,lake-tahoe-community-college,Crime and Military,23
california,lake-tahoe-community-college,Crime and Military,22
california,lake-tahoe-community-college,Psychology,22
california,lake-tahoe-community-college,Social Work,12
california,lake-tahoe-community-college,Trade Other,8
california,lake-tahoe-community-college,Anthropology,7
california,lake-tahoe-community-college,Math,6
california,whittier-college,Business,73
california,whittier-college,Physical Therapy,41
california,whittier-college,Psychology,33
california,whittier-college,Science,31
california,whittier-college,Trade Other,27
california,whittier-college,Language and Writing,27
california,whittier-college,Law,26
california,whittier-college,Anthropology,22
california,whittier-college,Language and Writing,17
california,whittier-college,Arts,11
california,california-institute-of-the-arts,Arts,52
california,california-institute-of-the-arts,Arts,32
california,california-institute-of-the-arts,Arts,29
california,california-institute-of-the-arts,Arts,22
california,california-institute-of-the-arts,Arts,19
california,california-institute-of-the-arts,Arts,19
california,california-institute-of-the-arts,Arts,12
california,california-institute-of-the-arts,Arts,9
california,california-institute-of-the-arts,Computer Science,7
california,california-institute-of-the-arts,Arts,6
california,california-state-university---chico,Business,720
california,california-state-university---chico,Psychology,266
california,california-state-university---chico,Crime and Military,195
california,california-state-university---chico,Humanities,190
california,california-state-university---chico,Health Science,143
california,california-state-university---chico,Anthropology,136
california,california-state-university---chico,Physical Therapy,126
california,california-state-university---chico,Social Work,124
california,california-state-university---chico,Communication,114
california,california-state-university---chico,Education,111
california,santa-barbara-city-college,Humanities,2183
california,santa-barbara-city-college,Agriculture and Environment,492
california,santa-barbara-city-college,Communication,158
california,santa-barbara-city-college,Economics,155
california,santa-barbara-city-college,Business,127
california,santa-barbara-city-college,Psychology,102
california,santa-barbara-city-college,Anthropology,95
california,santa-barbara-city-college,Math,81
california,santa-barbara-city-college,Medical Applied,78
california,santa-barbara-city-college,Crime and Military,74
california,california-lutheran-university,Business,130
california,california-lutheran-university,Psychology,109
california,california-lutheran-university,Communication,104
california,california-lutheran-university,Physical Therapy,58
california,california-lutheran-university,Humanities,58
california,california-lutheran-university,Science,53
california,california-lutheran-university,Crime and Military,40
california,california-lutheran-university,Accounting,39
california,california-lutheran-university,Law,37
california,california-lutheran-university,Management,35
california,las-positas-college,Humanities,361
california,las-positas-college,Business,138
california,las-positas-college,Trade Other,102
california,las-positas-college,Psychology,78
california,las-positas-college,Science,41
california,las-positas-college,Crime and Military,33
california,las-positas-college,Medical Applied,17
california,las-positas-college,Crime and Military,16
california,las-positas-college,Physical Therapy,15
california,las-positas-college,Anthropology,15
california,mt.-san-antonio-college,Business,657
california,mt.-san-antonio-college,Education,582
california,mt.-san-antonio-college,Anthropology,349
california,mt.-san-antonio-college,Psychology,313
california,mt.-san-antonio-college,Anthropology,220
california,mt.-san-antonio-college,Trade Other,184
california,mt.-san-antonio-college,Accounting,173
california,mt.-san-antonio-college,Agriculture and Environment,163
california,mt.-san-antonio-college,Computer Science,117
california,mt.-san-antonio-college,Crime and Military,117
california,university-of-california---merced,Science,320
california,university-of-california---merced,Psychology,221
california,university-of-california---merced,Business,159
california,university-of-california---merced,Engineering,129
california,university-of-california---merced,Engineering,113
california,university-of-california---merced,Health Science,91
california,university-of-california---merced,Law,71
california,university-of-california---merced,Psychology,65
california,university-of-california---merced,Anthropology,59
california,university-of-california---merced,Economics,27
california,california-state-polytechnic-university---pomona,Business,1192
california,california-state-polytechnic-university---pomona,Management,291
california,california-state-polytechnic-university---pomona,Architecture,201
california,california-state-polytechnic-university---pomona,Engineering,201
california,california-state-polytechnic-university---pomona,Computer Science,186
california,california-state-polytechnic-university---pomona,Humanities,185
